"dataName"	"Sequence.ID"	"AA.JUNCTION"	"V1"	"freq_cluster_id"
"1"	"349"	"JJIJJJJJJEJJJJJJJJJJ"	"12"	"1"
"1"	"350"	"JJIJJJJJJHJJJJJIJIJJ"	"9"	"1"
"1"	"351"	"JJIJJJJJJIEJJJJJJJJJ"	"9"	"1"
"1"	"352"	"JJIJJJJJJIIJIJJJIIJJ"	"12"	"1"
"1"	"353"	"JJIJJJJJJIJJJJJJEJJJ"	"3"	"1"
"1"	"354"	"JJIJJJJJJIJJJJJJJJIJ"	"9"	"1"
"1"	"355"	"JJIJJJJJJJGJJJJIJJHJ"	"5"	"1"
"1"	"356"	"JJIJJJJJJJGJJJJJJJJJ"	"2"	"1"
"1"	"357"	"JJIJJJJJJJIJJJJJEJJJ"	"5"	"1"
"1"	"358"	"JJIJJJJJJJIJJJJJGJJI"	"12"	"1"
"1"	"359"	"JJIJJJJJJJIJJJJJIJJJ"	"9"	"1"
"1"	"360"	"JJIJJJJJJJIJJJJJJIJJ"	"9"	"1"
"1"	"361"	"JJIJJJJJJJIJJJJJJJHJ"	"5"	"1"
"1"	"362"	"JJIJJJJJJJIJJJJJJJJJ"	"9"	"1"
"1"	"363"	"JJIJJJJJJJJJIJJJJHJJ"	"9"	"1"
"1"	"364"	"JJIJJJJJJJJJJJDJJJJJ"	"10"	"1"
"1"	"365"	"JJIJJJJJJJJJJJIJJIJJ"	"9"	"1"
"1"	"366"	"JJIJJJJJJJJJJJJIJJGJ"	"9"	"1"
"1"	"367"	"JJIJJJJJJJJJJJJIJJHJ"	"9"	"1"
"1"	"368"	"JJIJJJJJJJJJJJJJDJJJ"	"2"	"1"
"1"	"369"	"JJIJJJJJJJJJJJJJDJJJ"	"9"	"1"
"1"	"370"	"JJIJJJJJJJJJJJJJJCJJ"	"11"	"1"
"1"	"371"	"JJIJJJJJJJJJJJJJJIIJ"	"9"	"1"
"1"	"372"	"JJIJJJJJJJJJJJJJJJFJ"	"9"	"1"
"1"	"373"	"JJIJJJJJJJJJJJJJJJGJ"	"5"	"1"
"1"	"374"	"JJIJJJJJJJJJJJJJJJGJ"	"9"	"3"
"1"	"375"	"JJIJJJJJJJJJJJJJJJHJ"	"9"	"2"
"1"	"376"	"JJJCJJJJJJJJJJJJJJJJ"	"9"	"2"
"1"	"377"	"JJJCJJJJJJJJJJJJJJJJ"	"12"	"1"
"1"	"378"	"JJJDJJJJJJJJJJJJJJIJ"	"9"	"1"
"1"	"379"	"JJJDJJJJJJJJJJJJJJJJ"	"5"	"1"
"1"	"380"	"JJJEJJJJJJIJJJJJHJJJ"	"9"	"1"
"1"	"381"	"JJJEJJJJJJIJJJJJJJJJ"	"9"	"1"
"1"	"382"	"JJJFJJIJJHJJJJJJJJJJ"	"9"	"1"
"1"	"383"	"JJJFJJJJJIJJJJJJJIJJ"	"12"	"1"
"1"	"384"	"JJJGIJJIJJJJJJJJJJJJ"	"12"	"1"
"1"	"385"	"JJJGIJJJJJJJJIJJJJJI"	"3"	"1"
"1"	"386"	"JJJGJIJIJJJIJIJJJJJJ"	"2"	"1"
"1"	"387"	"JJJGJJIJJJJJIIJJJJJJ"	"12"	"1"
"1"	"388"	"JJJGJJJHJJJJJJJJJJJI"	"9"	"1"
"1"	"389"	"JJJGJJJHJJJJJJJJJJJJ"	"9"	"1"
"1"	"390"	"JJJGJJJIHJJJJJJJJJJJ"	"9"	"1"
"1"	"391"	"JJJGJJJJJGJJJJJJJHJJ"	"9"	"1"
"1"	"392"	"JJJGJJJJJIJJJJJIJJIJ"	"3"	"1"
"1"	"393"	"JJJGJJJJJJIJJJJJJIJJ"	"12"	"1"
"1"	"394"	"JJJGJJJJJJJJJHJJJJJJ"	"3"	"1"
"1"	"395"	"JJJHIJFJJJJJJJJJJJJJ"	"9"	"1"
"1"	"396"	"JJJHJIIJJJJGJJJJJJJJ"	"12"	"1"
"1"	"397"	"JJJHJIJJHJJJJJJJJJJJ"	"12"	"1"
"1"	"398"	"JJJHJJGJJIJJJJJJJJJI"	"9"	"1"
"1"	"399"	"JJJHJJIFJJJJJJJJJJJJ"	"9"	"1"
"1"	"400"	"JJJHJJJHJJJJJJIJIJJJ"	"9"	"1"
"1"	"401"	"JJJHJJJIJJJEJIJJJJJJ"	"9"	"1"
"1"	"402"	"JJJHJJJJIJJFJJJJJJJJ"	"12"	"1"
"1"	"403"	"JJJHJJJJIJJIJJJJJJJH"	"9"	"1"
"1"	"404"	"JJJHJJJJJJFJJIJJJJJJ"	"11"	"1"
"1"	"405"	"JJJHJJJJJJGJJIJJJJJJ"	"5"	"1"
"1"	"406"	"JJJHJJJJJJGJJJJJJJJJ"	"9"	"1"
"1"	"407"	"JJJHJJJJJJJFJJJJJJJJ"	"12"	"1"
"1"	"408"	"JJJHJJJJJJJGJJJJJJJJ"	"5"	"1"
"1"	"409"	"JJJHJJJJJJJJJJJIJJHJ"	"5"	"1"
"1"	"410"	"JJJHJJJJJJJJJJJJGJJI"	"5"	"1"
"1"	"411"	"JJJHJJJJJJJJJJJJJJGJ"	"12"	"1"
"1"	"412"	"JJJHJJJJJJJJJJJJJJJJ"	"4"	"1"
"1"	"413"	"JJJIGJJJJJJJJJJIJJJJ"	"9"	"1"
"1"	"414"	"JJJIIJFJJJJJJJIJJJJJ"	"9"	"1"
"1"	"415"	"JJJIJEJJJJJJJJJJJJJJ"	"9"	"1"
"1"	"416"	"JJJIJFJJJJJJIJJIJJJJ"	"9"	"1"
"1"	"417"	"JJJIJGJJJJJGJJJJJJJJ"	"9"	"1"
"1"	"418"	"JJJIJHJIJJJHJIJJJJJJ"	"5"	"1"
"1"	"419"	"JJJIJIIJJJJIJJJJJJJI"	"5"	"1"
"1"	"420"	"JJJIJIJJJJJJJJJJJFJJ"	"9"	"1"
"1"	"421"	"JJJIJJEJJJJJIJJJJJJJ"	"9"	"1"
"1"	"422"	"JJJIJJEJJJJJJJIJJJJJ"	"5"	"1"
"1"	"423"	"JJJIJJHIJJJIJHJJJJJJ"	"12"	"1"
"1"	"424"	"JJJIJJIJJJIJJIGJJJJJ"	"12"	"1"
"1"	"425"	"JJJIJJIJJJJEJJJJJJJJ"	"3"	"1"
"1"	"426"	"JJJIJJJEJJJJJHJJJJJJ"	"5"	"1"
"1"	"427"	"JJJIJJJFJJJJJHJJJJJJ"	"3"	"1"
"1"	"428"	"JJJIJJJHIJJGJJJJJJJJ"	"9"	"1"
"1"	"429"	"JJJIJJJHJJJIJGJJJJJJ"	"12"	"1"
"1"	"430"	"JJJIJJJHJJJJJGJJJJJJ"	"9"	"1"
"1"	"431"	"JJJIJJJIJJFJJJJJJJJJ"	"9"	"1"
"1"	"432"	"JJJIJJJIJJJFJJJJJJJJ"	"9"	"1"
"1"	"433"	"JJJIJJJIJJJJJJGJJJHJ"	"9"	"1"
"1"	"434"	"JJJIJJJIJJJJJJJJIJJI"	"5"	"1"
"1"	"435"	"JJJIJJJJDJJJJJJJJJJJ"	"12"	"1"
"1"	"436"	"JJJIJJJJEJJJJJJJJJJJ"	"12"	"1"
"1"	"437"	"JJJIJJJJHJJFJJJJJJJJ"	"9"	"1"
"1"	"438"	"JJJIJJJJIJGJJJJJJJJJ"	"4"	"1"
"1"	"439"	"JJJIJJJJIJGJJJJJJJJJ"	"5"	"1"
"1"	"440"	"JJJIJJJJIJHJJJJJJJJJ"	"12"	"1"
"1"	"441"	"JJJIJJJJIJJJJJJJHIJJ"	"12"	"1"
"1"	"442"	"JJJIJJJJJGIJJJJJJJJJ"	"9"	"1"
"1"	"443"	"JJJIJJJJJHHJIJJJJJJJ"	"5"	"1"
"1"	"444"	"JJJIJJJJJHJJGJJJJJJJ"	"9"	"1"
"1"	"445"	"JJJIJJJJJHJJJJJJJJJH"	"3"	"1"
"1"	"446"	"JJJIJJJJJIGJJJJJIJJJ"	"9"	"1"
"1"	"447"	"JJJIJJJJJJDJJJJJJJJJ"	"10"	"1"
"1"	"448"	"JJJIJJJJJJEJJJJJJJJJ"	"5"	"1"
"1"	"449"	"JJJIJJJJJJFJJJJJJJJJ"	"5"	"2"
"1"	"450"	"JJJIJJJJJJFJJJJJJJJJ"	"9"	"1"
"1"	"451"	"JJJIJJJJJJJIJHJJJJJJ"	"5"	"1"
"1"	"452"	"JJJIJJJJJJJJGJJJJHJJ"	"12"	"1"
"1"	"453"	"JJJIJJJJJJJJJDJJJJJJ"	"3"	"1"
"1"	"454"	"JJJIJJJJJJJJJDJJJJJJ"	"12"	"1"
"1"	"455"	"JJJIJJJJJJJJJJJIJJFJ"	"9"	"1"
"1"	"456"	"JJJIJJJJJJJJJJJJJJFJ"	"9"	"1"
"1"	"457"	"JJJIJJJJJJJJJJJJJJFJ"	"12"	"1"
"1"	"458"	"JJJJDJJJJJJJJJIJJJJI"	"9"	"1"
"1"	"459"	"JJJJDJJJJJJJJJJHJJJJ"	"9"	"1"
"1"	"460"	"JJJJDJJJJJJJJJJIJJIJ"	"12"	"1"
"1"	"461"	"JJJJDJJJJJJJJJJJJJJI"	"5"	"1"
"1"	"462"	"JJJJDJJJJJJJJJJJJJJI"	"12"	"1"
"1"	"463"	"JJJJEJJJJIJJJJJJJJJJ"	"3"	"1"
"1"	"464"	"JJJJEJJJJJJJJJJGJJJJ"	"9"	"1"
"1"	"465"	"JJJJEJJJJJJJJJJGJJJJ"	"12"	"1"
"1"	"466"	"JJJJEJJJJJJJJJJHJJJI"	"9"	"1"
"1"	"467"	"JJJJEJJJJJJJJJJHJJJJ"	"9"	"1"
"1"	"468"	"JJJJEJJJJJJJJJJIJJJI"	"9"	"1"
"1"	"469"	"JJJJEJJJJJJJJJJIJJJJ"	"12"	"1"
"1"	"470"	"JJJJFJIJJJJJJJJJJIJG"	"9"	"1"
"1"	"471"	"JJJJFJJJJIJJJJJHJJJJ"	"9"	"1"
"1"	"472"	"JJJJFJJJJJIJJJJJJJJJ"	"9"	"1"
"1"	"473"	"JJJJFJJJJJJJJJJEJJJJ"	"5"	"1"
"1"	"474"	"JJJJFJJJJJJJJJJFJJJJ"	"9"	"2"
"1"	"475"	"JJJJFJJJJJJJJJJGJJJJ"	"9"	"1"
"1"	"476"	"JJJJFJJJJJJJJJJIJJJH"	"12"	"1"
"1"	"477"	"JJJJFJJJJJJJJJJIJJJI"	"9"	"1"
"1"	"478"	"JJJJFJJJJJJJJJJJIJJJ"	"9"	"1"
"1"	"479"	"JJJJFJJJJJJJJJJJJJJF"	"9"	"1"
"1"	"480"	"JJJJFJJJJJJJJJJJJJJH"	"5"	"1"
"1"	"481"	"JJJJGJHJJJJJJJJJJJJH"	"4"	"1"
"1"	"482"	"JJJJGJHJJJJJJJJJJJJI"	"8"	"1"
"1"	"483"	"JJJJGJIJJJJIJJJHJJJJ"	"12"	"1"
"1"	"484"	"JJJJGJIJJJJJJJJJJJJG"	"12"	"1"
"1"	"485"	"JJJJGJJIJJJJJJJGJJJI"	"9"	"1"
"1"	"486"	"JJJJGJJIJJJJJJJIJJJI"	"9"	"1"
"1"	"487"	"JJJJGJJJJIIJJJJIJJJH"	"12"	"1"
"1"	"488"	"JJJJGJJJJJJJJJHIJJJI"	"12"	"1"
"1"	"489"	"JJJJGJJJJJJJJJJDJJJJ"	"3"	"1"
"1"	"490"	"JJJJGJJJJJJJJJJEJJJJ"	"12"	"1"
"1"	"491"	"JJJJGJJJJJJJJJJFJJJJ"	"2"	"1"
"1"	"492"	"JJJJGJJJJJJJJJJFJJJJ"	"9"	"1"
"1"	"493"	"JJJJGJJJJJJJJJJFJJJJ"	"12"	"1"
"1"	"494"	"JJJJGJJJJJJJJJJGIJJJ"	"10"	"1"
"1"	"495"	"JJJJGJJJJJJJJJJGJIJJ"	"8"	"1"
"1"	"496"	"JJJJGJJJJJJJJJJGJJJH"	"9"	"1"
"1"	"497"	"JJJJGJJJJJJJJJJGJJJI"	"12"	"1"
"1"	"498"	"JJJJGJJJJJJJJJJHJJJG"	"2"	"1"
"1"	"499"	"JJJJGJJJJJJJJJJHJJJH"	"9"	"1"
"1"	"500"	"JJJJGJJJJJJJJJJHJJJJ"	"9"	"1"
"1"	"501"	"JJJJGJJJJJJJJJJHJJJJ"	"10"	"1"
"1"	"502"	"JJJJGJJJJJJJJJJIJJJF"	"5"	"1"
"1"	"503"	"JJJJGJJJJJJJJJJIJJJJ"	"11"	"1"
"1"	"504"	"JJJJGJJJJJJJJJJJJJJH"	"5"	"1"
"1"	"505"	"JJJJHJGJJJJJJJJJJJJI"	"1"	"1"
"1"	"506"	"JJJJHJIJJJJJJJJHJJJI"	"9"	"1"
"1"	"507"	"JJJJHJJIJJJJJJGIJJJJ"	"8"	"1"
"1"	"508"	"JJJJHJJIJJJJJJHJJJJI"	"9"	"1"
"1"	"509"	"JJJJHJJIJJJJJJJGJIJJ"	"9"	"1"
"1"	"510"	"JJJJHJJJJFJJJJJJJJJH"	"2"	"1"
"1"	"511"	"JJJJHJJJJIJJJJIJJJJF"	"9"	"1"
"1"	"512"	"JJJJHJJJJIJJJJJFJJJJ"	"12"	"1"
"1"	"513"	"JJJJHJJJJJGJJJJJJJJJ"	"5"	"1"
"1"	"514"	"JJJJHJJJJJJJJJDJJJJJ"	"3"	"1"
"1"	"515"	"JJJJHJJJJJJJJJHJJJGJ"	"9"	"1"
"1"	"516"	"JJJJHJJJJJJJJJIJJJJE"	"3"	"1"
"1"	"517"	"JJJJHJJJJJJJJJJDJJJJ"	"3"	"1"
"1"	"518"	"JJJJHJJJJJJJJJJDJJJJ"	"9"	"1"
"1"	"519"	"JJJJHJJJJJJJJJJEJJIJ"	"9"	"1"
"1"	"520"	"JJJJHJJJJJJJJJJFJJJI"	"9"	"1"
"1"	"521"	"JJJJHJJJJJJJJJJFJJJJ"	"4"	"2"
"1"	"522"	"JJJJHJJJJJJJJJJGJJJJ"	"5"	"1"
"1"	"523"	"JJJJHJJJJJJJJJJGJJJJ"	"9"	"1"
"1"	"524"	"JJJJHJJJJJJJJJJGJJJJ"	"11"	"1"
"1"	"525"	"JJJJHJJJJJJJJJJHJJJI"	"6"	"1"
"1"	"526"	"JJJJHJJJJJJJJJJHJJJJ"	"9"	"1"
"1"	"527"	"JJJJHJJJJJJJJJJJJJIH"	"5"	"1"
"1"	"528"	"JJJJHJJJJJJJJJJJJJIJ"	"11"	"1"
"1"	"529"	"JJJJHJJJJJJJJJJJJJJF"	"9"	"1"
"1"	"530"	"JJJJHJJJJJJJJJJJJJJF"	"12"	"1"
"1"	"531"	"JJJJHJJJJJJJJJJJJJJJ"	"6"	"1"
"1"	"532"	"JJJJHJJJJJJJJJJJJJJJ"	"9"	"1"
"1"	"533"	"JJJJIGJJJJJJJJHJJJJJ"	"9"	"1"
"1"	"534"	"JJJJIHIJJIJJJJJJJJJJ"	"12"	"1"
"1"	"535"	"JJJJIIJIJJJHJJJJJJJJ"	"12"	"1"
"1"	"536"	"JJJJIIJJJJJJJJGJJJJI"	"4"	"1"
"1"	"537"	"JJJJIJIJJJJJJJIJJJJF"	"12"	"1"
"1"	"538"	"JJJJIJJFJJJJJJJJJJJJ"	"9"	"1"
"1"	"539"	"JJJJIJJIJJJJJJJGJJJI"	"12"	"1"
"1"	"540"	"JJJJIJJJIJJJJJIIJJJI"	"12"	"1"
"1"	"541"	"JJJJIJJJIJJJJJJFJJJJ"	"9"	"1"
"1"	"542"	"JJJJIJJJIJJJJJJJJJJG"	"12"	"1"
"1"	"543"	"JJJJIJJJJDJJJJJJJJJJ"	"12"	"1"
"1"	"544"	"JJJJIJJJJIJJJJJEJJJI"	"9"	"1"
"1"	"545"	"JJJJIJJJJJEJJJJHJJJJ"	"9"	"1"
"1"	"546"	"JJJJIJJJJJGJJJJJJJJJ"	"5"	"1"
"1"	"547"	"JJJJIJJJJJHJJJJHJJJJ"	"12"	"1"
"1"	"548"	"JJJJIJJJJJIJIJJJJJJG"	"2"	"1"
"1"	"549"	"JJJJIJJJJJIJJJJHJJGJ"	"7"	"1"
"1"	"550"	"JJJJIJJJJJJIJJJIJJJG"	"5"	"1"
"1"	"551"	"JJJJIJJJJJJJIJJEJJJI"	"3"	"1"
"1"	"552"	"JJJJIJJJJJJJIJJJJIJJ"	"9"	"1"
"1"	"553"	"JJJJIJJJJJJJJJDJJJIJ"	"7"	"1"
"1"	"554"	"JJJJIJJJJJJJJJDJJJJJ"	"13"	"1"
"1"	"555"	"JJJJIJJJJJJJJJEJJJIJ"	"12"	"1"
"1"	"556"	"JJJJIJJJJJJJJJGJJJJJ"	"9"	"1"
"1"	"557"	"JJJJIJJJJJJJJJJBJJJJ"	"5"	"1"
"1"	"558"	"JJJJIJJJJJJJJJJBJJJJ"	"9"	"1"
"1"	"559"	"JJJJIJJJJJJJJJJCJJJJ"	"13"	"1"
"1"	"560"	"JJJJIJJJJJJJJJJDJJJJ"	"7"	"1"
"1"	"561"	"JJJJIJJJJJJJJJJDJJJJ"	"9"	"1"
"1"	"562"	"JJJJIJJJJJJJJJJDJJJJ"	"12"	"1"
"1"	"563"	"JJJJIJJJJJJJJJJEJJJI"	"12"	"1"
"1"	"564"	"JJJJIJJJJJJJJJJEJJJJ"	"9"	"1"
"1"	"565"	"JJJJIJJJJJJJJJJEJJJJ"	"12"	"1"
"1"	"566"	"JJJJIJJJJJJJJJJFJJJJ"	"9"	"1"
"1"	"567"	"JJJJIJJJJJJJJJJGJJIJ"	"4"	"1"
"1"	"568"	"JJJJIJJJJJJJJJJGJJJJ"	"9"	"1"
"1"	"569"	"JJJJIJJJJJJJJJJHJJIJ"	"11"	"1"
"1"	"570"	"JJJJIJJJJJJJJJJIJJDJ"	"9"	"1"
"1"	"571"	"JJJJIJJJJJJJJJJIJJJF"	"9"	"1"
"1"	"572"	"JJJJIJJJJJJJJJJJHJJG"	"9"	"1"
"1"	"573"	"JJJJIJJJJJJJJJJJHJJI"	"9"	"1"
"1"	"574"	"JJJJIJJJJJJJJJJJIJJE"	"12"	"1"
"1"	"575"	"JJJJIJJJJJJJJJJJJDJJ"	"5"	"1"
"1"	"576"	"JJJJIJJJJJJJJJJJJJDJ"	"9"	"1"
"1"	"577"	"JJJJIJJJJJJJJJJJJJIJ"	"12"	"1"
"1"	"578"	"JJJJIJJJJJJJJJJJJJJH"	"1"	"1"
"1"	"579"	"JJJJIJJJJJJJJJJJJJJJ"	"9"	"1"
"1"	"580"	"JJJJJBJJJJJJJJJJJJJJ"	"7"	"1"
"1"	"581"	"JJJJJBJJJJJJJJJJJJJJ"	"12"	"1"
"1"	"582"	"JJJJJCIJJJJJJJJJJJJJ"	"5"	"1"
"1"	"583"	"JJJJJCJJJIJJJJJJJJJJ"	"12"	"1"
"1"	"584"	"JJJJJCJJJJJJJJJJJHJJ"	"12"	"1"
"1"	"585"	"JJJJJCJJJJJJJJJJJIJJ"	"6"	"1"
"1"	"586"	"JJJJJCJJJJJJJJJJJJJJ"	"1"	"1"
"1"	"587"	"JJJJJCJJJJJJJJJJJJJJ"	"3"	"1"
"1"	"588"	"JJJJJCJJJJJJJJJJJJJJ"	"11"	"1"
"1"	"589"	"JJJJJCJJJJJJJJJJJJJJ"	"12"	"1"
"1"	"590"	"JJJJJDIJJJJJJJJJJJJJ"	"12"	"1"
"1"	"591"	"JJJJJDJJJJJIJJJJJJJJ"	"12"	"1"
"1"	"592"	"JJJJJDJJJJJJJIJJJJJJ"	"12"	"1"
"1"	"593"	"JJJJJDJJJJJJJJJJIJJJ"	"2"	"1"
"1"	"594"	"JJJJJDJJJJJJJJJJJHJJ"	"9"	"1"
"1"	"595"	"JJJJJDJJJJJJJJJJJIJJ"	"9"	"6"
"1"	"596"	"JJJJJDJJJJJJJJJJJIJJ"	"12"	"1"
"1"	"597"	"JJJJJDJJJJJJJJJJJJJJ"	"9"	"1"
"1"	"598"	"JJJJJEIJJJJJJJJJJJJJ"	"5"	"1"
"1"	"599"	"JJJJJEJIJJJJJJJJJJJH"	"5"	"1"
"1"	"600"	"JJJJJEJJGJJJJJJJJJJJ"	"9"	"1"
"1"	"601"	"JJJJJEJJJJJJIJJJJHJJ"	"9"	"1"
"1"	"602"	"JJJJJEJJJJJJJJJJJHJJ"	"13"	"1"
"1"	"603"	"JJJJJEJJJJJJJJJJJIJJ"	"6"	"1"
"1"	"604"	"JJJJJEJJJJJJJJJJJJJJ"	"5"	"1"
"1"	"605"	"JJJJJEJJJJJJJJJJJJJJ"	"9"	"1"
"1"	"606"	"JJJJJEJJJJJJJJJJJJJJ"	"12"	"1"
"1"	"607"	"JJJJJFIJJJJIJJJJJJJJ"	"5"	"1"
"1"	"608"	"JJJJJFJIJJJIJJJJJJJJ"	"9"	"1"
"1"	"609"	"JJJJJFJJJHJJJJJJJJJJ"	"9"	"1"
"1"	"610"	"JJJJJFJJJJJHJJJIJJJJ"	"9"	"1"
"1"	"611"	"JJJJJFJJJJJIJIJJJJJJ"	"9"	"1"
"1"	"612"	"JJJJJFJJJJJIJJJJJJJJ"	"12"	"1"
"1"	"613"	"JJJJJFJJJJJJIJJJJHJJ"	"9"	"1"
"1"	"614"	"JJJJJFJJJJJJIJJJJIJJ"	"12"	"1"
"1"	"615"	"JJJJJFJJJJJJJHJJJJJJ"	"9"	"1"
"1"	"616"	"JJJJJFJJJJJJJJIJJJJJ"	"9"	"1"
"1"	"617"	"JJJJJFJJJJJJJJJJJHJJ"	"9"	"1"
"1"	"618"	"JJJJJFJJJJJJJJJJJIJI"	"9"	"1"
"1"	"619"	"JJJJJFJJJJJJJJJJJIJJ"	"12"	"1"
"1"	"620"	"JJJJJFJJJJJJJJJJJJJH"	"9"	"1"
"1"	"621"	"JJJJJFJJJJJJJJJJJJJI"	"12"	"1"
"1"	"622"	"JJJJJFJJJJJJJJJJJJJJ"	"9"	"4"
"1"	"623"	"JJJJJFJJJJJJJJJJJJJJ"	"10"	"1"
"1"	"624"	"JJJJJGGJJJJJJJJJJJJJ"	"3"	"1"
"1"	"625"	"JJJJJGHJJJJJIJJJJJJJ"	"7"	"1"
"1"	"626"	"JJJJJGIJJJJHJJJJJJJJ"	"12"	"1"
"1"	"627"	"JJJJJGIJJJJJJJJJJJJJ"	"1"	"1"
"1"	"628"	"JJJJJGJIJJJJGJJJJJJJ"	"9"	"1"
"1"	"629"	"JJJJJGJIJJJJGJJJJJJJ"	"10"	"1"
"1"	"630"	"JJJJJGJJGJJJJJJJJJJJ"	"5"	"1"
"1"	"631"	"JJJJJGJJIJJJJHJJJJJJ"	"9"	"1"
"1"	"632"	"JJJJJGJJIJJJJJJJJIJI"	"3"	"1"
"1"	"633"	"JJJJJGJJJFIJJJJJJJJJ"	"9"	"1"
"1"	"634"	"JJJJJGJJJIHJJJJJIJJJ"	"3"	"1"
"1"	"635"	"JJJJJGJJJIJJJJJJJJJH"	"9"	"1"
"1"	"636"	"JJJJJGJJJJJIJIJJJJJJ"	"6"	"1"
"1"	"637"	"JJJJJGJJJJJJIJJJJJJJ"	"9"	"2"
"1"	"638"	"JJJJJGJJJJJJJJIJJJJJ"	"12"	"1"
"1"	"639"	"JJJJJGJJJJJJJJJIJHJJ"	"9"	"1"
"1"	"640"	"JJJJJGJJJJJJJJJJHJJJ"	"3"	"1"
"1"	"641"	"JJJJJGJJJJJJJJJJJGJI"	"9"	"1"
"1"	"642"	"JJJJJGJJJJJJJJJJJHJI"	"12"	"1"
"1"	"643"	"JJJJJGJJJJJJJJJJJHJJ"	"9"	"1"
"1"	"644"	"JJJJJGJJJJJJJJJJJIJJ"	"9"	"1"
"1"	"645"	"JJJJJGJJJJJJJJJJJJJJ"	"12"	"1"
"1"	"646"	"JJJJJHHJJJJJHJJJJJJJ"	"9"	"1"
"1"	"647"	"JJJJJHIHJJJJIJJJJJJH"	"5"	"1"
"1"	"648"	"JJJJJHIJJJJJJIJJJJJJ"	"12"	"1"
"1"	"649"	"JJJJJHIJJJJJJJJJJHJH"	"12"	"1"
"1"	"650"	"JJJJJHJJGJIJJJJJJJJI"	"9"	"1"
"1"	"651"	"JJJJJHJJHIJJJJJJJJJJ"	"2"	"1"
"1"	"652"	"JJJJJHJJIJJJIJJJJHJJ"	"9"	"1"
"1"	"653"	"JJJJJHJJJIJJJJJJJJGJ"	"9"	"1"
"1"	"654"	"JJJJJHJJJJJGJJJJJJJJ"	"9"	"1"
"1"	"655"	"JJJJJHJJJJJIJJJJJFJJ"	"9"	"1"
"1"	"656"	"JJJJJHJJJJJIJJJJJIJJ"	"9"	"1"
"1"	"657"	"JJJJJHJJJJJIJJJJJJJJ"	"12"	"1"
"1"	"658"	"JJJJJHJJJJJJDJJJJJJJ"	"9"	"1"
"1"	"659"	"JJJJJHJJJJJJIJJJHHJJ"	"5"	"1"
"1"	"660"	"JJJJJHJJJJJJJIJJJJJJ"	"9"	"1"
"1"	"661"	"JJJJJHJJJJJJJJGJJJJJ"	"12"	"1"
"1"	"662"	"JJJJJHJJJJJJJJJIJIJJ"	"9"	"1"
"1"	"663"	"JJJJJHJJJJJJJJJJIJJI"	"12"	"1"
"1"	"664"	"JJJJJHJJJJJJJJJJJEJJ"	"12"	"1"
"1"	"665"	"JJJJJHJJJJJJJJJJJFJJ"	"9"	"2"
"1"	"666"	"JJJJJHJJJJJJJJJJJIJI"	"9"	"1"
"1"	"667"	"JJJJJIGJIJJJJJJJJJJJ"	"9"	"1"
"1"	"668"	"JJJJJIGJJIJJJJJJJIJJ"	"8"	"1"
"1"	"669"	"JJJJJIGJJIJJJJJJJIJJ"	"9"	"1"
"1"	"670"	"JJJJJIGJJJJJJJJJJJJG"	"12"	"1"
"1"	"671"	"JJJJJIHJIJJIJJJJJJIJ"	"1"	"1"
"1"	"672"	"JJJJJIHJIJJJIJJJJJJJ"	"9"	"1"
"1"	"673"	"JJJJJIHJJHIJJJJJJJJJ"	"5"	"1"
"1"	"674"	"JJJJJIHJJJJJJJJJIJJG"	"12"	"1"
"1"	"675"	"JJJJJIIIIJJJJJJJIJJJ"	"9"	"1"
"1"	"676"	"JJJJJIIJFJJJJJJJJJJJ"	"12"	"1"
"1"	"677"	"JJJJJIIJJHJJJJJJHJJJ"	"12"	"1"
"1"	"678"	"JJJJJIIJJIJJJJJJJGJJ"	"1"	"1"
"1"	"679"	"JJJJJIIJJIJJJJJJJIJJ"	"5"	"1"
"1"	"680"	"JJJJJIIJJJJJJGJJJJJJ"	"9"	"1"
"1"	"681"	"JJJJJIIJJJJJJJJJJGJJ"	"9"	"1"
"1"	"682"	"JJJJJIJEJJJJJIJJJJJJ"	"12"	"1"
"1"	"683"	"JJJJJIJGGJJJJJJJJJJJ"	"12"	"1"
"1"	"684"	"JJJJJIJGJJJJJJJJJHJJ"	"5"	"1"
"1"	"685"	"JJJJJIJHJJJJJJJJJGJJ"	"9"	"1"
"1"	"686"	"JJJJJIJHJJJJJJJJJJJG"	"9"	"1"
"1"	"687"	"JJJJJIJIJJJHJJJJJIJJ"	"5"	"1"
"1"	"688"	"JJJJJIJJEJJJJJJJJJJJ"	"9"	"1"
"1"	"689"	"JJJJJIJJHJJJGJJJJJJJ"	"2"	"1"
"1"	"690"	"JJJJJIJJHJJJJJJJJIJH"	"5"	"1"
"1"	"691"	"JJJJJIJJJEJJJJJJJHJJ"	"7"	"1"
"1"	"692"	"JJJJJIJJJEJJJJJJJJJJ"	"5"	"1"
"1"	"693"	"JJJJJIJJJFJJJJJJIIJJ"	"5"	"1"
"1"	"694"	"JJJJJIJJJHJJEJJJJJJJ"	"9"	"1"
"1"	"695"	"JJJJJIJJJHJJJJJEJJJJ"	"6"	"1"
"1"	"696"	"JJJJJIJJJHJJJJJJJGJJ"	"5"	"1"
"1"	"697"	"JJJJJIJJJIHJJJJJJJJI"	"12"	"1"
"1"	"698"	"JJJJJIJJJJDJJJJJJJJJ"	"5"	"1"
